chunk_text,metadata
"ld, theyll keep occurring as long as you pay late. this made it impossible to escape the loop, despite my repeated efforts to bring the account to xxxx other credit card companies i dealt with during this time simply allowed me to pay what i owed and closed the account. wells fargo was the only one that refused to accept full payment and kept the account in a fee loop.","{""complaint_id"": 178, ""product"": ""Credit card"", ""chunk_index"": 7, ""total_chunks"": 11}"
"t full payment and kept the account in a fee loop. today, after extensive back and forth, they finally told me they will allow me to pay the 58.00 and bring the balance to xxxx without adding more charges. i will monitor the account to confirm. however, i still believe their behavior was intentional and exploitative. why im filing this complaint  the app misrepresented total balance as a complete payoff, but allowed new charges immediately afterward and then continue to accrue fees.","{""complaint_id"": 178, ""product"": ""Credit card"", ""chunk_index"": 8, ""total_chunks"": 11}"
"iately afterward and then continue to accrue fees. i was blocked from paying the 40.00 that appeared immediately after the full payment when i wanted to pay all fees. wells fargo refused to provide a final payoff amount even after i paid in full and then again. they told me interest and penalties would continue to accrue as long as i pay late, despite my efforts to pay the full balance and all charges each time they appeared.","{""complaint_id"": 178, ""product"": ""Credit card"", ""chunk_index"": 9, ""total_chunks"": 11}"
"l balance and all charges each time they appeared. they kept me in a billing loop while insisting on a vague explanation  you paid late. this conduct caused confusion and emotional distress during an already traumatic situation, and i believe it was predatory by design.","{""complaint_id"": 178, ""product"": ""Credit card"", ""chunk_index"": 10, ""total_chunks"": 11}"
"i have been locked out of my citibank credit card account for months and have been unable to access my bill or make a payment, despite making over 50 documented attempts via email, phone calls, and social media messages. citibank has never provided the security code or method to regain access to my account, and has refused to send me a copy of my invoice or balance due. i recently received a text message saying i have been sent to collections, despite the fact that i have been trying to pay.","{""complaint_id"": 61, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 4}"
", despite the fact that i have been trying to pay. this is unacceptable and damaging to my credit. i have already filed multiple complaints with the . the system shows that citibank has  responded,  but i have received no emails, no phone calls, no voicemails, no letters, and no response in the portal. citibank is required by law to respond, and they have not done so meaningfully or at all. please email me at xxxx or send me a letter in writing to my address on file.","{""complaint_id"": 61, ""product"": ""Credit card"", ""chunk_index"": 1, ""total_chunks"": 4}"
send me a letter in writing to my address on file. please respond in the portal with a specific person i can contact about this incident. i am requesting  immediate access to my account or a code to unlock it a copy of my full account statement and amount due written confirmation that collections activity is on hold a u.s.based contact or executive office email to resolve this this is a serious and ongoing issue that is causing financial and emotional harm.,"{""complaint_id"": 61, ""product"": ""Credit card"", ""chunk_index"": 2, ""total_chunks"": 4}"
ssue that is causing financial and emotional harm. i am retaining legal counsel and will seek reimbursement for legal fees if this is not resolved immediately.,"{""complaint_id"": 61, ""product"": ""Credit card"", ""chunk_index"": 3, ""total_chunks"": 4}"
"i have a business credit card with us bank. i used their promotional balance transfer offer. however, my promotional balance is due in xxxxxxxx and i have a balance for purchases due in xxxxxxxx. us bank is applying all of my payments to the xxxx due date balance instead of the purchases balance that has the closest maturity date. i have called us bank and asked that they apply my payments to the purchases balance that matures on xxxxxxxx. however i was told they couldnt do this.","{""complaint_id"": 73, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 2}"
"xxxxxxxx. however i was told they couldnt do this. this seems unfair as us bank is essentially ensuring that if i dont pay off the balance transfer balance first then i could incur fees on the purchases balance. also, if one balance is duematures on xxxxxxxx, then us bank should apply my payments to the balance that matures first  on xxxxxxxx . please look into this matter.","{""complaint_id"": 73, ""product"": ""Credit card"", ""chunk_index"": 1, ""total_chunks"": 2}"
"iam writing to formally dispute a late payment entry on my credit card tjx rewards card number xxxx account which i believe has been reported in error. on xxxxyear sent a xxxx dollars payment on line however i recently checked my credit report and notice that my payment was marked late. upon reviewing my records, i recalled that the bank representative who assisted me with the payment neglected to provide me with receipt. at the time, i trusted that the transaction had been processed correctly.","{""complaint_id"": 33, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 2}"
"that the transaction had been processed correctly. now due to this report error, my credit score has been negatively impacted. i would appreciate your prompt attention to this matter, as this incorrect reporting is unfairly affecting my creditworthiness. please let me know if you require any addtional information to facilitate this correction. thank you for your time and assistance","{""complaint_id"": 33, ""product"": ""Credit card"", ""chunk_index"": 1, ""total_chunks"": 2}"
